code,date,type,titre,demandeur,nb votants,requis,pour,contre,abstentions,demandeur REP,demandeur LAREM,demandeur FI,demandeur PS,demandeur EELV,demandeur MODEM,demandeur ND,demandeur RPS,demandeur UDRL,demandeur PCF,demandeur CDP,demandeur GOV,demandeur COM SPE
VTANR5L15V801,2018-06-03,scrutin public ordinaire,"l'amendement n° 1489 de M. Peu à l'article 34 du projet de loi portant évolution du logement, de l'aménagement et du numérique (première lecture).","Président du groupe ""de la Gauche démocrate et républicaine""",69,35,9,59,1,0,0,0,0,0,0,0,0,0,1,0,0,0
VTANR5L15V802,2018-06-03,scrutin public ordinaire,"l'amendement n° 1484 de M. Peu et l'amendement identique suivant à l'article 34 du projet de loi portant évolution du logement, de l'aménagement et du numérique (première lecture).","Président du groupe ""de la Gauche démocrate et républicaine""",65,33,6,58,1,0,0,0,0,0,0,0,0,0,1,0,0,0
VTANR5L15V803,2018-06-03,scrutin public ordinaire,"l'amendement n° 1483 de M. Peu et l'amendement identique suivant à l'article 34 du projet de loi portant évolution du logement, de l'aménagement et du numérique (première lecture).","Président du groupe ""de la Gauche démocrate et républicaine""",65,33,7,58,0,0,0,0,0,0,0,0,0,0,1,0,0,0
VTANR5L15V804,2018-06-03,scrutin public ordinaire,"l'amendement n° 935 de M. Bazin à l'article 34 du projet de loi portant évolution du logement, de l'aménagement et du numérique (première lecture).","Président du groupe ""Les Républicains""",58,30,15,43,0,1,0,0,0,0,0,0,0,0,0,0,0,0
VTANR5L15V805,2018-06-03,scrutin public ordinaire,"l'amendement n° 936 de M. Bazin à l'article 34 du projet de loi portant évolution du logement, de l'aménagement et du numérique (première lecture).","Président du groupe ""Les Républicains""",50,25,6,43,1,1,0,0,0,0,0,0,0,0,0,0,0,0
VTANR5L15V806,2018-06-03,scrutin public ordinaire,"l'article 34 du projet de loi portant évolution du logement, de l'aménagement et du numérique (première lecture).","Président du groupe ""La France insoumise""",47,21,38,3,6,0,0,1,0,0,0,0,0,0,0,0,0,0
VTANR5L15V807,2018-06-04,scrutin public ordinaire,"l'amendement n° 199 de Mme Kuster et les amendements identiques suivants à l'article 35 du projet de loi portant évolution du logement, de l'aménagement et du numérique (première lecture).","Président du groupe ""Les Républicains""",79,40,75,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0
VTANR5L15V808,2018-06-04,scrutin public ordinaire,"l'article 35 du projet de loi portant évolution du logement, de l'aménagement et du numérique (première lecture).","Président du groupe ""de la Gauche démocrate et républicaine""",66,32,55,7,4,0,0,0,0,0,0,0,0,0,1,0,0,0
VTANR5L15V809,2018-06-04,scrutin public ordinaire,"l'amendement n° 2727 de M. Pupponi après l'article 35 du projet de loi portant évolution du logement, de l'aménagement et du numérique (première lecture).","Président du groupe ""de la Gauche démocrate et républicaine""",57,28,12,43,2,0,0,0,0,0,0,0,0,0,1,0,0,0
VTANR5L15V81,2017-07-27,scrutin public ordinaire,l'amendement n° 22 de M. Breton et les amendements identiques suivants à l'article 7 ter B du projet de loi pour la confiance dans la vie publique (première lecture).,"Président du groupe ""Nouvelle Gauche""Président du groupe ""Les Républicains""",199,100,78,120,1,1,0,0,1,0,0,0,0,0,0,0,0,0
VTANR5L15V810,2018-06-04,scrutin public ordinaire,"l'amendement n° 444 (rect.) de M. Hammouche et l'amendement identique suivant après l'article 35 du projet de loi portant évolution du logement, de l'aménagement et du numérique (première lecture).","Président du groupe ""de la Gauche démocrate et républicaine""",61,27,13,39,9,0,0,0,0,0,0,0,0,0,1,0,0,0
VTANR5L15V811,2018-06-04,scrutin public ordinaire,"l'amendement n° 939 de M. Bazin à l'article 36 du projet de loi portant évolution du logement, de l'aménagement et du numérique (première lecture).","Président du groupe ""Les Républicains""",74,38,21,53,0,1,0,0,0,0,0,0,0,0,0,0,0,0
VTANR5L15V812,2018-06-04,scrutin public ordinaire,"l'amendement n° 673 de M. Ramadier et les amendements identiques suivants à l'article 37 du projet de loi portant évolution du logement, de l'aménagement et du numérique (première lecture).","Président du groupe ""Les Républicains""",98,48,34,61,3,1,0,0,0,0,0,0,0,0,0,0,0,0
VTANR5L15V813,2018-06-04,scrutin public ordinaire,"l'amendement n° 1680 (2éme rect.) de M. Aubert après l'article 37 du projet de loi portant évolution du logement, de l'aménagement et du numérique (première lecture).","Président du groupe ""Les Républicains""",101,47,28,65,8,1,0,0,0,0,0,0,0,0,0,0,0,0
VTANR5L15V814,2018-06-04,scrutin public ordinaire,"l'amendement n° 2237 (rect.) de Mme Florennes après l'article 37 du projet de loi portant évolution du logement, de l'aménagement et du numérique (première lecture).","Président du groupe ""du Mouvement Démocrate et apparentés""",86,41,20,61,5,0,0,0,0,0,1,0,0,0,0,0,0,0
VTANR5L15V815,2018-06-04,scrutin public ordinaire,"l'amendement de suppression n° 16 de M. Le Fur et les amendements identiques suivants à l'article 40 du projet de loi portant évolution du logement, de l'aménagement et du numérique (première lecture).","Président du groupe ""Les Républicains""",60,30,10,49,1,1,0,0,0,0,0,0,0,0,0,0,0,0
VTANR5L15V816,2018-06-05,scrutin public ordinaire,"l'amendement n° 346 de M. Di Filippo et l'amendement identique après l'article 40 du projet de loi portant évolution du logement, de l'aménagement et du numérique (première lecture).","Président du groupe ""Les Républicains""",130,61,23,97,10,1,0,0,0,0,0,0,0,0,0,0,0,0
VTANR5L15V817,2018-06-05,scrutin public ordinaire,"l'amendement n° 1269 de Mme Lacroute et les amendements identiques suivants après l'article 40 du projet de loi portant évolution du logement, de l'aménagement et du numérique (première lecture).","Président du groupe ""Les Républicains""",151,71,56,84,11,1,0,0,0,0,0,0,0,0,0,0,0,0
VTANR5L15V818,2018-06-05,scrutin public ordinaire,"l'amendement n° 2310 de Mme Taurine après l'article 40 du projet de loi portant évolution du logement, de l'aménagement et du numérique (première lecture).","Président du groupe ""La France insoumise""",106,50,7,91,8,0,0,1,0,0,0,0,0,0,0,0,0,0
VTANR5L15V819,2018-06-05,scrutin public ordinaire,"l'amendement n° 944 de M. Bazin après l'article 40 du projet de loi portant évolution du logement, de l'aménagement et du numérique (première lecture).","Président du groupe ""Les Républicains""",95,46,34,56,5,1,0,0,0,0,0,0,0,0,0,0,0,0
VTANR5L15V82,2017-07-27,scrutin public ordinaire,l'amendement n° 311 de M. Roussel à l'article 10 du projet de loi pour la confiance dans la vie publique (première lecture).,"Président du groupe ""La France insoumise""",239,110,69,149,21,0,0,1,0,0,0,0,0,0,0,0,0,0
VTANR5L15V820,2018-06-05,scrutin public ordinaire,"l'amendement n° 18 de M. Le Fur et l'amendement identique suivant après l'article 40 du projet de loi portant évolution du logement, de l'aménagement et du numérique (première lecture).","Président du groupe ""Les Républicains""",75,38,19,56,0,1,0,0,0,0,0,0,0,0,0,0,0,0
VTANR5L15V821,2018-06-05,scrutin public ordinaire,"l'amendement n° 945 de M. Bazin et l'amendement identique suivant à l'article 44 du projet de loi portant évolution du logement, de l'aménagement et du numérique (première lecture).","Président du groupe ""de la Gauche démocrate et républicaine""",131,62,48,74,9,0,0,0,0,0,0,0,0,0,1,0,0,0
VTANR5L15V822,2018-06-05,scrutin public ordinaire,"l'amendement n° 2741 de M. Pupponi à l'article 44 du projet de loi portant évolution du logement, de l'aménagement et du numérique (première lecture).","Président du groupe ""de la Gauche démocrate et républicaine""",139,70,139,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
VTANR5L15V823,2018-06-05,scrutin public ordinaire,"l'amendement n° 1059 de M. Peu et les amendements identiques suivants à l'article 46 du projet de loi portant évolution du logement, de l'aménagement et du numérique (première lecture).","Président du groupe ""La France insoumise""Président du groupe ""de la Gauche démocrate et républicaine""",175,86,23,148,4,0,0,1,0,0,0,0,0,0,1,0,0,0
VTANR5L15V824,2018-06-06,scrutin public ordinaire,"l'amendement n° 1177 de M. Pauget à l'article 46 du projet de loi portant évolution du logement, de l'aménagement et du numérique (première lecture).","Président du groupe ""Les Républicains""",110,54,23,84,3,1,0,0,0,0,0,0,0,0,0,0,0,0
VTANR5L15V825,2018-06-06,scrutin public ordinaire,"l'amendement n° 644 de M. Reda à l'article 46 du projet de loi portant évolution du logement, de l'aménagement et du numérique (première lecture).","Président du groupe ""Les Républicains""",108,54,24,83,1,1,0,0,0,0,0,0,0,0,0,0,0,0
VTANR5L15V826,2018-06-06,scrutin public ordinaire,"l'article 46 du projet de loi portant évolution du logement, de l'aménagement et du numérique (première lecture).","Président du groupe ""La France insoumise""Président du groupe ""de la Gauche démocrate et républicaine""",126,62,103,19,4,0,0,1,0,0,0,0,0,0,1,0,0,0
VTANR5L15V827,2018-06-06,scrutin public ordinaire,"l'amendement n° 1195 de M. Masson après l'article 46 du projet de loi portant évolution du logement, de l'aménagement et du numérique (première lecture).","Président du groupe ""Les Républicains""",111,56,20,91,0,1,0,0,0,0,0,0,0,0,0,0,0,0
VTANR5L15V828,2018-06-06,scrutin public ordinaire,"l'amendement n° 328 de M. Lurton et l'amendement identique suivant après l'article 46 du projet de loi portant évolution du logement, de l'aménagement et du numérique (première lecture).","Président du groupe ""Les Républicains""",111,56,19,91,1,1,0,0,0,0,0,0,0,0,0,0,0,0
VTANR5L15V829,2018-06-06,scrutin public ordinaire,"l'amendement n° 612 de M. Maquet après l'article 46 du projet de loi portant évolution du logement, de l'aménagement et du numérique (première lecture).","Président du groupe ""Les Républicains""",113,57,17,95,1,1,0,0,0,0,0,0,0,0,0,0,0,0
VTANR5L15V83,2017-07-27,scrutin public ordinaire,l'amendement n° 462 de Mme Braun-Pivet à l'article 10 du projet de loi pour la confiance dans la vie publique (première lecture).,"Président du groupe ""La France insoumise""",234,105,184,25,25,0,0,1,0,0,0,0,0,0,0,0,0,0
VTANR5L15V830,2018-06-06,scrutin public ordinaire,"l'amendement n° 2406 de M. Barrot après l'article 46 du projet de loi portant évolution du logement, de l'aménagement et du numérique (première lecture).","Président du groupe ""du Mouvement Démocrate et apparentés""",107,53,27,78,2,0,0,0,0,0,1,0,0,0,0,0,0,0
VTANR5L15V831,2018-06-06,scrutin public ordinaire,"l'amendement n° 1117 de M. Woerth après l'article 46 du projet de loi portant évolution du logement, de l'aménagement et du numérique (première lecture).","Président du groupe ""Les Républicains""",77,39,15,61,1,1,0,0,0,0,0,0,0,0,0,0,0,0
VTANR5L15V832,2018-06-06,scrutin public ordinaire,"l'amendement n° 1176 de M. Pauget après l'article 46 du projet de loi portant évolution du logement, de l'aménagement et du numérique (première lecture).","Président du groupe ""Les Républicains""",85,43,18,66,1,1,0,0,0,0,0,0,0,0,0,0,0,0
VTANR5L15V833,2018-06-06,scrutin public ordinaire,"l'amendement n° 786 de M. de la Verpillière après l'article 46 du projet de loi portant évolution du logement, de l'aménagement et du numérique (première lecture).","Président du groupe ""Les Républicains""",111,56,16,94,1,1,0,0,0,0,0,0,0,0,0,0,0,0
VTANR5L15V834,2018-06-06,scrutin public ordinaire,"l'amendement n° 2331 de Mme Panot après l'article 46 du projet de loi portant évolution du logement, de l'aménagement et du numérique (première lecture).","Président du groupe ""La France insoumise""Président du groupe ""de la Gauche démocrate et républicaine""",111,54,6,101,4,0,0,1,0,0,0,0,0,0,1,0,0,0
VTANR5L15V835,2018-06-06,scrutin public ordinaire,"l'amendement n° 1116 de M. Woerth après l'article 46 du projet de loi portant évolution du logement, de l'aménagement et du numérique (première lecture).","Président du groupe ""Les Républicains""",92,45,11,77,4,1,0,0,0,0,0,0,0,0,0,0,0,0
VTANR5L15V836,2018-06-06,scrutin public ordinaire,"l'amendement n° 643 de M. Reda après l'article 46 du projet de loi portant évolution du logement, de l'aménagement et du numérique (première lecture).","Président du groupe ""Les Républicains""",85,42,10,73,2,1,0,0,0,0,0,0,0,0,0,0,0,0
VTANR5L15V837,2018-06-06,scrutin public ordinaire,"l'amendement n° 798 de M. Reda après l'article 46 du projet de loi portant évolution du logement, de l'aménagement et du numérique (première lecture).","Président du groupe ""Les Républicains""",110,56,22,88,0,1,0,0,0,0,0,0,0,0,0,0,0,0
VTANR5L15V838,2018-06-06,scrutin public ordinaire,"l'amendement n° 2747 de M. Pupponi après l'article 46 du projet de loi portant évolution du logement, de l'aménagement et du numérique (première lecture).","Présidente du groupe ""Nouvelle Gauche""",106,53,16,89,1,0,0,0,1,0,0,0,0,0,0,0,0,0
VTANR5L15V839,2018-06-06,scrutin public ordinaire,"l'amendement de suppression n° 799 de M. Bazin à l'article 47 du projet de loi portant évolution du logement, de l'aménagement et du numérique (première lecture).","Président du groupe ""Les Républicains""",69,34,6,60,3,1,0,0,0,0,0,0,0,0,0,0,0,0
VTANR5L15V84,2017-07-27,scrutin public ordinaire,l'amendement n°18 (rect.) de Mme Poletti après l'article 14 du projet de loi pour la confiance dans la vie publique (première lecture).,"Président du groupe ""Les Républicains""",217,108,77,138,2,1,0,0,0,0,0,0,0,0,0,0,0,0
VTANR5L15V840,2018-06-07,scrutin public ordinaire,"la motion de rejet préalable, déposée par M. Christian Jacob, de la proposition de loi relative à l'interdiction de l'usage du téléphone portable dans les écoles et les collèges (première lecture).","Président du groupe ""Les Républicains""",69,32,15,48,6,1,0,0,0,0,0,0,0,0,0,0,0,0
VTANR5L15V841,2018-06-07,scrutin public ordinaire,"la motion de renvoi en commission, déposée par M. Christian Jacob, de la proposition de loi relative à l'interdiction de l'usage du téléphone portable dans les écoles et les collèges (première lecture).","Président du groupe ""Les Républicains""",87,44,29,58,0,1,0,0,0,0,0,0,0,0,0,0,0,0
VTANR5L15V842,2018-06-07,scrutin public ordinaire,"la motion de rejet préalable, déposée par M. Christian Jacob, de la proposition de loi relative à la lutte contre les fausses informations (première lecture)","Président du groupe ""Les Républicains""",64,32,15,48,1,1,0,0,0,0,0,0,0,0,0,0,0,0
VTANR5L15V843,2018-06-07,scrutin public ordinaire,"la motion de rejet préalable, déposée par M. Jean-Luc Mélenchon, de la proposition de loi organique relative à la lutte contre les fausses informations (première lecture)","Président du groupe ""La France insoumise""",58,29,9,48,1,0,0,1,0,0,0,0,0,0,0,0,0,0
VTANR5L15V844,2018-06-07,scrutin public ordinaire,"la motion de renvoi en commission, déposée par M. Jean-Luc Mélenchon, de la proposition de loi relative à la lutte contre les fausses informations (première lecture)","Président du groupe ""La France insoumise""",59,30,11,47,1,0,0,1,0,0,0,0,0,0,0,0,0,0
VTANR5L15V845,2018-06-07,scrutin public ordinaire,"la motion de renvoi en commission, déposée par M. Jean-Luc Mélenchon, de la proposition de loi organique relative à la lutte contre les fausses informations (première lecture)","Président du groupe ""La France insoumise""",54,27,13,39,2,0,0,1,0,0,0,0,0,0,0,0,0,0
VTANR5L15V846,2018-06-07,scrutin public ordinaire,l'amendement de suppression n° 23 de Mme Ménard et les amendements identiques suivants à l'article premier de la proposition de loi relative à la lutte contre les fausses informations (première lecture),"Président du groupe ""La France insoumise""",65,33,15,50,0,0,0,1,0,0,0,0,0,0,0,0,0,0
VTANR5L15V847,2018-06-07,scrutin public ordinaire,l'amendement n° 6 de Mme Le Pen et les amendements identiques suivants à l'article premier de la proposition de loi relative à la lutte contre les fausses informations (première lecture),"Président du groupe ""Les Républicains""",57,29,9,47,1,1,0,0,0,0,0,0,0,0,0,0,0,0
VTANR5L15V848,2018-06-07,scrutin public ordinaire,l'amendement n° 209 de Mme Moutchou à l'article premier de la proposition de loi relative à la lutte contre les fausses informations (première lecture),"Président du groupe ""La France insoumise""",54,26,37,14,3,0,0,1,0,0,0,0,0,0,0,0,0,0
VTANR5L15V849,2018-06-08,scrutin public ordinaire,"l'amendement n° 213 de Mme Kuster et les amendements identiques suivants à l'article 49 du projet de loi portant évolution du logement, de l'aménagement et du numérique (première lecture)","Président du groupe ""Les Républicains""",36,17,6,26,4,1,0,0,0,0,0,0,0,0,0,0,0,0
VTANR5L15V85,2017-07-28,scrutin public ordinaire,l'amendement n° 129 de M. Abad et les amendements identiques suivants à l'article 15 du projet de loi pour la confiance dans la vie publique (première lecture).,"Président du groupe ""Nouvelle Gauche""",166,83,61,103,2,0,0,0,1,0,0,0,0,0,0,0,0,0
VTANR5L15V850,2018-06-08,scrutin public ordinaire,"l'amendement n° 2317 de Mme Taurine à l'article 49 du projet de loi portant évolution du logement, de l'aménagement et du numérique (première lecture)","Président du groupe ""La France insoumise""",36,19,5,31,0,0,0,1,0,0,0,0,0,0,0,0,0,0
VTANR5L15V851,2018-06-08,scrutin public ordinaire,"l'amendement n° 638 de M. Reda et les amendements identiques suivants à l'article 53 du projet de loi portant évolution du logement, de l'aménagement et du numérique (première lecture)","Présidente  du groupe ""Nouvelle Gauche""",35,18,9,25,1,0,0,0,1,0,0,0,0,0,0,0,0,0
VTANR5L15V852,2018-06-08,scrutin public ordinaire,"l'amendement n° 1977 de M. Mattei et l'amendement identique suivant à l'article 54 du projet de loi portant évolution du logement, de l'aménagement et du numérique (première lecture)","Président du groupe ""Les Républicains""",45,23,10,35,0,1,0,0,0,0,0,0,0,0,0,0,0,0
VTANR5L15V853,2018-06-08,scrutin public ordinaire,"l'amendement n° 1644 de M. Fesneau et l'amendement identique suivant à l'article 54 bis du projet de loi portant évolution du logement, de l'aménagement et du numérique (première lecture)","Président du groupe ""La France insoumise""",39,20,4,34,1,0,0,1,0,0,0,0,0,0,0,0,0,0
VTANR5L15V854,2018-06-08,scrutin public ordinaire,"l'amendement n° 774 de M. Reda après l'article 56 quinquies du projet de loi portant évolution du logement, de l'aménagement et du numérique (première lecture)","Président du groupe ""Les Républicains""",49,25,13,36,0,1,0,0,0,0,0,0,0,0,0,0,0,0
VTANR5L15V855,2018-06-08,scrutin public ordinaire,"l'amendement n° 2764 de M. Pupponi après l'article 56 quinquies du projet de loi portant évolution du logement, de l'aménagement et du numérique (première lecture)","Présidente du groupe ""Nouvelle Gauche""",46,24,9,37,0,0,0,0,1,0,0,0,0,0,0,0,0,0
VTANR5L15V856,2018-06-08,scrutin public ordinaire,"l'amendement n° 224 de Mme Kuster après l'article 56 sexies du projet de loi portant évolution du logement, de l'aménagement et du numérique (première lecture)","Président du groupe ""Les Républicains""",45,22,9,33,3,1,0,0,0,0,0,0,0,0,0,0,0,0
VTANR5L15V857,2018-06-08,scrutin public ordinaire,"l'amendement n° 738 de M. Ramadier après l'article 56 sexies du projet de loi portant évolution du logement, de l'aménagement et du numérique (première lecture)","Président du groupe ""Les Républicains""",46,23,9,35,2,1,0,0,0,0,0,0,0,0,0,0,0,0
VTANR5L15V858,2018-06-08,scrutin public ordinaire,"l'amendement n° 1306 de M. Lagarde à l'article 57 du projet de loi portant évolution du logement, de l'aménagement et du numérique (première lecture)","Présidente du groupe ""Nouvelle Gauche""",45,23,12,32,1,0,0,0,1,0,0,0,0,0,0,0,0,0
VTANR5L15V859,2018-06-08,scrutin public ordinaire,"l'amendement n° 1307 de M. Lagarde à l'article 57 du projet de loi portant évolution du logement, de l'aménagement et du numérique (première lecture)","Présidente du groupe ""Nouvelle Gauche""",47,24,11,36,0,0,0,0,1,0,0,0,0,0,0,0,0,0
VTANR5L15V86,2017-07-28,scrutin public ordinaire,l'amendement n° 196 de Mme Obono après l'article 15 du projet de loi pour la confiance dans la vie publique (première lecture).,"Président du groupe ""La France insoumise""",132,66,15,116,1,0,0,1,0,0,0,0,0,0,0,0,0,0
VTANR5L15V860,2018-06-08,scrutin public ordinaire,"l'amendement n° 1713 de M. Chassaigne après l'article 57 du projet de loi portant évolution du logement, de l'aménagement et du numérique (première lecture)","Présidente du groupe ""Nouvelle Gauche""",49,24,7,40,2,0,0,0,1,0,0,0,0,0,0,0,0,0
VTANR5L15V861,2018-06-08,scrutin public ordinaire,"l'amendement n° 2149 de M. Peu et l'amendement identique à l'article 57 bis du projet de loi portant évolution du logement, de l'aménagement et du numérique (première lecture)","Présidente du groupe ""Nouvelle Gauche""Président du groupe ""La France insoumise""",44,22,4,38,2,0,0,1,1,0,0,0,0,0,0,0,0,0
VTANR5L15V862,2018-06-08,scrutin public ordinaire,"l'amendement n° 2336 de M. Ruffin à l'article 57 bis du projet de loi portant évolution du logement, de l'aménagement et du numérique (première lecture)","Présidente du groupe ""Nouvelle Gauche""",46,22,4,39,3,0,0,0,1,0,0,0,0,0,0,0,0,0
VTANR5L15V863,2018-06-08,scrutin public ordinaire,"l'amendement n° 3158 de M. Ruffin à l'article 57 bis du projet de loi portant évolution du logement, de l'aménagement et du numérique (première lecture)","Présidente du groupe ""Nouvelle Gauche""",43,21,4,37,2,0,0,0,1,0,0,0,0,0,0,0,0,0
VTANR5L15V864,2018-06-08,scrutin public ordinaire,"l'amendement n° 3159 de M. Ruffin à l'article 57 bis du projet de loi portant évolution du logement, de l'aménagement et du numérique (première lecture)","Présidente du groupe ""Nouvelle Gauche""",45,22,4,39,2,0,0,0,1,0,0,0,0,0,0,0,0,0
VTANR5L15V865,2018-06-08,scrutin public ordinaire,"l'amendement n° 1191 de M. Masson et l'amendement identique à l'article 58 du projet de loi portant évolution du logement, de l'aménagement et du numérique (première lecture)","Présidente du groupe ""Nouvelle Gauche""",44,22,7,36,1,0,0,0,1,0,0,0,0,0,0,0,0,0
VTANR5L15V866,2018-06-08,scrutin public ordinaire,"l'amendement n° 1192 de M. Masson à l'article 58 du projet de loi portant évolution du logement, de l'aménagement et du numérique (première lecture)","Présidente du groupe ""Nouvelle Gauche""",39,20,5,34,0,0,0,0,1,0,0,0,0,0,0,0,0,0
VTANR5L15V867,2018-06-08,scrutin public ordinaire,"l'amendement n° 244 de M. Rolland à l'article 58 du projet de loi portant évolution du logement, de l'aménagement et du numérique (première lecture)","Présidente du groupe ""Nouvelle Gauche""",40,20,4,35,1,0,0,0,1,0,0,0,0,0,0,0,0,0
VTANR5L15V868,2018-06-08,scrutin public ordinaire,"l'amendement n° 1308 de M. Lagarde à l'article 58 du projet de loi portant évolution du logement, de l'aménagement et du numérique (première lecture)","Présidente du groupe ""Nouvelle Gauche""",43,22,9,34,0,0,0,0,1,0,0,0,0,0,0,0,0,0
VTANR5L15V869,2018-06-08,scrutin public ordinaire,"l'amendement n° 1712 de M. Chassaigne à l'article 58  du projet de loi portant évolution du logement, de l'aménagement et du numérique (première lecture)","Présidente du groupe ""Nouvelle Gauche""",38,20,4,34,0,0,0,0,1,0,0,0,0,0,0,0,0,0
VTANR5L15V87,2017-07-28,scrutin public ordinaire,l'amendement n° 313 de M. Roussel après l'article 15 du projet de loi pour la confiance dans la vie publique (première lecture).,"Président du groupe de la ""Gauche démocrate et républicaine""",129,65,15,113,1,0,0,0,0,0,0,0,0,0,1,0,0,0
VTANR5L15V870,2018-06-08,scrutin public ordinaire,"l'amendement n° 1353 de M. Pauget et l'amendement identique à l'article 58  du projet de loi portant évolution du logement, de l'aménagement et du numérique (première lecture)","Présidente du groupe ""Nouvelle Gauche""",44,22,6,36,2,0,0,0,1,0,0,0,0,0,0,0,0,0
VTANR5L15V871,2018-06-08,scrutin public ordinaire,"l'amendement n° 454 de M. Saddier et l'amendement identique à l'article 58  du projet de loi portant évolution du logement, de l'aménagement et du numérique (première lecture)","Présidente du groupe ""Nouvelle Gauche""",37,19,7,29,1,0,0,0,1,0,0,0,0,0,0,0,0,0
VTANR5L15V872,2018-06-08,scrutin public ordinaire,"l'amendement n° 257 de M. Rolland et les amendements identiques à l'article 58  du projet de loi portant évolution du logement, de l'aménagement et du numérique (première lecture)","Présidente du groupe ""Nouvelle Gauche""",43,22,6,36,1,0,0,0,1,0,0,0,0,0,0,0,0,0
VTANR5L15V873,2018-06-08,scrutin public ordinaire,"l'amendement n° 2763 de M. Pupponi après l'article 58  du projet de loi portant évolution du logement, de l'aménagement et du numérique (première lecture)","Présidente du groupe ""Nouvelle Gauche""",43,22,7,36,0,0,0,0,1,0,0,0,0,0,0,0,0,0
VTANR5L15V874,2018-06-08,scrutin public ordinaire,"l'amendement n° 2801 de M. Lioger à l'article 59 du projet de loi portant évolution du logement, de l'aménagement et du numérique (première lecture)","Présidente du groupe ""Nouvelle Gauche""",36,19,34,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0
VTANR5L15V875,2018-06-08,scrutin public ordinaire,"l'amendement n° 3065 de M. Vuilletet après l'article 59 du projet de loi portant évolution du logement, de l'aménagement et du numérique (première lecture)","Président du groupe ""La République en Marche""",36,17,32,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0
VTANR5L15V876,2018-06-08,scrutin public ordinaire,"l'amendement n° 969 de M. Bazin et l'amendement identique après l'article 59 du projet de loi portant évolution du logement, de l'aménagement et du numérique (première lecture)","Présidente du groupe ""Nouvelle Gauche""",38,20,6,32,0,0,0,0,1,0,0,0,0,0,0,0,0,0
VTANR5L15V877,2018-06-08,scrutin public ordinaire,"l'amendement n° 61 de Mme Dalloz et les amendements identiques après l'article 59 du projet de loi portant évolution du logement, de l'aménagement et du numérique (première lecture)","Présidente du groupe ""Nouvelle Gauche""",39,20,5,33,1,0,0,0,1,0,0,0,0,0,0,0,0,0
VTANR5L15V878,2018-06-08,scrutin public ordinaire,"l'amendement n° 52 de Mme Dalloz et les amendements identiques après l'article 59 du projet de loi portant évolution du logement, de l'aménagement et du numérique (première lecture)","Présidente du groupe ""Nouvelle Gauche""",37,19,3,33,1,0,0,0,1,0,0,0,0,0,0,0,0,0
VTANR5L15V879,2018-06-08,scrutin public ordinaire,"l'amendement n° 2300 de M. Bazin après l'article 59 du projet de loi portant évolution du logement, de l'aménagement et du numérique (première lecture)","Présidente du groupe ""Nouvelle Gauche""",41,20,4,35,2,0,0,0,1,0,0,0,0,0,0,0,0,0
VTANR5L15V88,2017-07-28,scrutin public ordinaire,l'amendement n° 292 de M. Roussel après l'article 15 du projet de loi pour la confiance dans la vie publique (première lecture).,"Président du groupe de la ""Gauche démocrate et républicaine""",146,72,24,118,4,0,0,0,0,0,0,0,0,0,1,0,0,0
VTANR5L15V880,2018-06-08,scrutin public ordinaire,"l'amendement n° 1045 de M. Ramadier après l'article 59 du projet de loi portant évolution du logement, de l'aménagement et du numérique (première lecture)","Président du groupe ""La République en Marche""",41,20,4,35,2,0,1,0,0,0,0,0,0,0,0,0,0,0
VTANR5L15V881,2018-06-08,scrutin public ordinaire,"l'amendement n° 1047 de M. Ramadier après l'article 59 du projet de loi portant évolution du logement, de l'aménagement et du numérique (première lecture)","Président du groupe ""La République en Marche""",41,20,4,35,2,0,1,0,0,0,0,0,0,0,0,0,0,0
VTANR5L15V882,2018-06-08,scrutin public ordinaire,"l'amendement n° 51 de Mme Dalloz et les amendements identiques après l'article 59 du projet de loi portant évolution du logement, de l'aménagement et du numérique (première lecture)","Présidente du groupe ""Nouvelle Gauche""",43,22,6,36,1,0,0,0,1,0,0,0,0,0,0,0,0,0
VTANR5L15V883,2018-06-08,scrutin public ordinaire,"l'amendement n° 170 de M. Descoeur et les amendements identiques après l'article 59 du projet de loi portant évolution du logement, de l'aménagement et du numérique (première lecture)","Présidente du groupe ""Nouvelle Gauche""",43,22,6,37,0,0,0,0,1,0,0,0,0,0,0,0,0,0
VTANR5L15V884,2018-06-08,scrutin public ordinaire,"l'amendement n° 167 de M. Descoeur et les amendements identiques après l'article 59 du projet de loi portant évolution du logement, de l'aménagement et du numérique (première lecture)","Présidente du groupe ""Nouvelle Gauche""",43,22,9,33,1,0,0,0,1,0,0,0,0,0,0,0,0,0
VTANR5L15V885,2018-06-08,scrutin public ordinaire,"l'amendement n° 165 de M. Descoeur et les amendements identiques après l'article 59 du projet de loi portant évolution du logement, de l'aménagement et du numérique (première lecture)","Présidente du groupe ""Nouvelle Gauche""",42,21,7,34,1,0,0,0,1,0,0,0,0,0,0,0,0,0
VTANR5L15V886,2018-06-08,scrutin public ordinaire,"l'amendement n° 53 de Mme Dalloz et les amendements identiques après l'article 59 du projet de loi portant évolution du logement, de l'aménagement et du numérique (première lecture)","Président du groupe ""La République en Marche""",35,18,7,27,1,0,1,0,0,0,0,0,0,0,0,0,0,0
